offline_datapoint_3 1664214302 1,160
offline_datapoint_1 1664214305 20,894
offline_datapoint_0 1664214307 8236539904,000
offline_datapoint_2 1664214305 15,812
offline_datapoint_4 1664214305 1046,347
offline_datapoint_3 1664214305 0,877
offline_datapoint_1 1664214308 20,915
offline_datapoint_0 1664214310 8247562240,000
offline_datapoint_2 1664214308 15,118
offline_datapoint_4 1664214308 1046,240
offline_datapoint_3 1664214308 1,590
offline_datapoint_1 1664214311 20,943
offline_datapoint_0 1664214313 8240369664,000
offline_datapoint_2 1664214311 16,902
offline_datapoint_4 1664214311 1055,322
offline_datapoint_3 1664214311 1,022
offline_datapoint_1 1664214314 20,925
offline_datapoint_0 1664214316 8253149184,000
offline_datapoint_2 1664214314 17,290
offline_datapoint_4 1664214314 1107,685
offline_datapoint_3 1664214314 0,832
offline_datapoint_1 1664214317 20,957
offline_datapoint_0 1664214319 8259330048,000
offline_datapoint_2 1664214317 18,018
offline_datapoint_4 1664214317 1207,084
offline_datapoint_3 1664214317 0,750
offline_datapoint_1 1664214320 20,973
offline_datapoint_0 1664214322 8270790656,000
offline_datapoint_2 1664214320 17,753
offline_datapoint_4 1664214320 1309,933
offline_datapoint_3 1664214320 1,151
offline_datapoint_1 1664214323 21,002
offline_datapoint_0 1664214325 8279007232,000
offline_datapoint_2 1664214323 17,861
offline_datapoint_4 1664214323 1296,510
offline_datapoint_3 1664214323 0,790
offline_datapoint_1 1664214326 21,023
offline_datapoint_0 1664214328 8280735744,000
offline_datapoint_2 1664214326 13,559
offline_datapoint_4 1664214326 1022,881
offline_datapoint_3 1664214326 0,990
offline_datapoint_1 1664214329 21,027
offline_datapoint_0 1664214331 8298258432,000
offline_datapoint_2 1664214329 20,879
offline_datapoint_4 1664214329 1239,668
offline_datapoint_3 1664214329 1,167
offline_datapoint_1 1664214332 21,072
offline_datapoint_0 1664214334 8296267776,000
offline_datapoint_2 1664214332 16,530
offline_datapoint_4 1664214332 1132,666
offline_datapoint_3 1664214332 1,018
offline_datapoint_1 1664214335 21,067
offline_datapoint_0 1664214337 8299216896,000
offline_datapoint_2 1664214335 18,119
offline_datapoint_4 1664214335 1195,589
offline_datapoint_3 1664214335 1,056
offline_datapoint_1 1664214338 21,074
offline_datapoint_0 1664214340 8311197696,000
offline_datapoint_2 1664214338 16,607
offline_datapoint_4 1664214338 1235,010
offline_datapoint_3 1664214338 1,000
offline_datapoint_1 1664214341 21,104
offline_datapoint_0 1664214343 8313737216,000
offline_datapoint_2 1664214341 14,752
offline_datapoint_4 1664214341 1095,682
offline_datapoint_3 1664214341 0,900
offline_datapoint_1 1664214344 21,111
offline_datapoint_0 1664214346 8324222976,000
offline_datapoint_2 1664214344 18,773
offline_datapoint_4 1664214344 1186,325
offline_datapoint_3 1664214344 1,320
offline_datapoint_1 1664214347 21,138
offline_datapoint_0 1664214349 8331833344,000
offline_datapoint_2 1664214347 15,145
offline_datapoint_4 1664214347 855,911
offline_datapoint_3 1664214347 1,392
offline_datapoint_1 1664214350 21,157
offline_datapoint_0 1664214352 8342151168,000
offline_datapoint_2 1664214350 18,552
offline_datapoint_4 1664214350 1269,276
offline_datapoint_3 1664214350 1,175
offline_datapoint_1 1664214353 21,183
offline_datapoint_0 1664214355 8354357248,000
offline_datapoint_2 1664214353 16,986
offline_datapoint_4 1664214353 1127,963
offline_datapoint_3 1664214353 1,152
offline_datapoint_1 1664214356 21,214
offline_datapoint_0 1664214358 8355594240,000
offline_datapoint_2 1664214356 13,940
offline_datapoint_4 1664214356 975,388
offline_datapoint_3 1664214356 1,538
offline_datapoint_1 1664214359 21,217
offline_datapoint_0 1664214361 8364650496,000
offline_datapoint_2 1664214359 16,728
offline_datapoint_4 1664214359 933,649
offline_datapoint_3 1664214359 0,724
offline_datapoint_1 1664214362 21,240
offline_datapoint_0 1664214364 8371347456,000
offline_datapoint_2 1664214362 16,129
offline_datapoint_4 1664214362 882,397
offline_datapoint_3 1664214362 1,256
offline_datapoint_1 1664214365 21,257
offline_datapoint_0 1664214367 8195821568,000
offline_datapoint_2 1664214365 20,077
offline_datapoint_4 1664214365 1063,037
offline_datapoint_3 1664214365 0,929
offline_datapoint_1 1664214368 20,811
offline_datapoint_0 1664214370 8195899392,000
offline_datapoint_2 1664214368 16,810
offline_datapoint_4 1664214368 1129,015
offline_datapoint_3 1664214368 1,198
offline_datapoint_1 1664214371 20,812
offline_datapoint_0 1664214373 8193073152,000
offline_datapoint_2 1664214371 15,605
offline_datapoint_4 1664214371 970,901
offline_datapoint_3 1664214371 0,953
offline_datapoint_1 1664214374 20,805
offline_datapoint_0 1664214376 8207040512,000
offline_datapoint_2 1664214374 17,476
offline_datapoint_4 1664214374 986,223
offline_datapoint_3 1664214374 1,089
offline_datapoint_1 1664214377 20,840
offline_datapoint_0 1664214379 8216743936,000
offline_datapoint_2 1664214377 15,623
offline_datapoint_4 1664214377 1062,514
offline_datapoint_3 1664214377 1,214
offline_datapoint_1 1664214380 20,865
offline_datapoint_0 1664214382 8223739904,000
offline_datapoint_2 1664214380 18,350
offline_datapoint_4 1664214380 982,877
offline_datapoint_3 1664214380 1,121
offline_datapoint_1 1664214383 20,882
offline_datapoint_0 1664214385 8232792064,000
offline_datapoint_2 1664214383 16,279
offline_datapoint_4 1664214383 950,343
offline_datapoint_3 1664214383 0,553
offline_datapoint_1 1664214386 20,905
offline_datapoint_0 1664214388 8237211648,000
offline_datapoint_2 1664214386 14,833
offline_datapoint_4 1664214386 957,181
offline_datapoint_3 1664214386 1,190
offline_datapoint_1 1664214389 20,917
offline_datapoint_0 1664214391 8251252736,000
offline_datapoint_2 1664214389 17,079
offline_datapoint_4 1664214389 1135,244
offline_datapoint_3 1664214389 1,167
offline_datapoint_1 1664214392 20,952
offline_datapoint_0 1664214394 8259751936,000
offline_datapoint_2 1664214392 16,649
offline_datapoint_4 1664214392 985,142
offline_datapoint_3 1664214392 1,288
offline_datapoint_1 1664214395 20,974
offline_datapoint_0 1664214397 8246841344,000
offline_datapoint_2 1664214395 16,775
offline_datapoint_4 1664214395 1018,775
offline_datapoint_3 1664214395 0,949
offline_datapoint_1 1664214398 20,941
offline_datapoint_0 1664214400 8254693376,000
offline_datapoint_2 1664214398 15,438
offline_datapoint_4 1664214398 1113,952
offline_datapoint_3 1664214398 1,318
offline_datapoint_1 1664214401 20,961
offline_datapoint_0 1664214403 8259567616,000
offline_datapoint_2 1664214401 16,028
offline_datapoint_4 1664214401 986,985
offline_datapoint_3 1664214401 1,173
offline_datapoint_1 1664214404 20,973
offline_datapoint_0 1664214406 8271978496,000
offline_datapoint_2 1664214404 16,076
offline_datapoint_4 1664214404 963,394
offline_datapoint_3 1664214404 1,281
offline_datapoint_1 1664214407 21,005
offline_datapoint_0 1664214409 8309620736,000
offline_datapoint_2 1664214407 15,922
offline_datapoint_4 1664214407 1116,560
offline_datapoint_3 1664214407 1,421
offline_datapoint_1 1664214410 21,100
offline_datapoint_0 1664214412 8317599744,000
offline_datapoint_2 1664214410 17,175
offline_datapoint_4 1664214410 989,800
offline_datapoint_3 1664214410 1,312
offline_datapoint_1 1664214413 21,121
offline_datapoint_0 1664214415 8336130048,000
offline_datapoint_2 1664214413 18,254
offline_datapoint_4 1664214413 1064,134
offline_datapoint_3 1664214413 1,548
offline_datapoint_1 1664214416 21,168
offline_datapoint_0 1664214418 8345931776,000
offline_datapoint_2 1664214416 15,975
offline_datapoint_4 1664214416 945,399
offline_datapoint_3 1664214416 0,996
offline_datapoint_1 1664214419 21,193
offline_datapoint_0 1664214421 8356397056,000
offline_datapoint_2 1664214419 17,352
offline_datapoint_4 1664214419 1010,173
offline_datapoint_3 1664214419 0,598
offline_datapoint_1 1664214422 21,219
offline_datapoint_0 1664214424 8365510656,000
offline_datapoint_2 1664214422 17,209
offline_datapoint_4 1664214422 1012,144
offline_datapoint_3 1664214422 0,913
offline_datapoint_1 1664214425 21,242
offline_datapoint_0 1664214427 8372989952,000
offline_datapoint_2 1664214425 16,974
offline_datapoint_4 1664214425 1039,175
offline_datapoint_3 1664214425 1,176
offline_datapoint_1 1664214428 21,261
offline_datapoint_0 1664214430 8365879296,000
offline_datapoint_2 1664214428 18,483
offline_datapoint_4 1664214428 1004,607
offline_datapoint_3 1664214428 1,145
offline_datapoint_1 1664214431 21,243
offline_datapoint_0 1664214433 8373960704,000
offline_datapoint_2 1664214431 16,019
offline_datapoint_4 1664214431 862,316
offline_datapoint_3 1664214431 1,156
offline_datapoint_1 1664214434 21,264
offline_datapoint_0 1664214436 8205991936,000
offline_datapoint_2 1664214434 17,252
offline_datapoint_4 1664214434 1009,591
offline_datapoint_3 1664214434 0,941
offline_datapoint_1 1664214437 20,837
offline_datapoint_0 1664214439 8190263296,000
offline_datapoint_2 1664214437 16,187
offline_datapoint_4 1664214437 1009,382
offline_datapoint_3 1664214437 1,288
offline_datapoint_1 1664214440 20,797
offline_datapoint_0 1664214442 8191217664,000
offline_datapoint_2 1664214440 15,331
offline_datapoint_4 1664214440 915,507
offline_datapoint_3 1664214440 1,184
offline_datapoint_1 1664214443 20,800
offline_datapoint_0 1664214445 8190341120,000
offline_datapoint_2 1664214443 17,018
offline_datapoint_4 1664214443 1104,136
offline_datapoint_3 1664214443 1,251
offline_datapoint_1 1664214446 20,798
offline_datapoint_0 1664214448 8194904064,000
offline_datapoint_2 1664214446 17,227
offline_datapoint_4 1664214446 977,560
offline_datapoint_3 1664214446 1,355
offline_datapoint_1 1664214449 20,809
offline_datapoint_0 1664214451 8215547904,000
offline_datapoint_2 1664214449 18,358
offline_datapoint_4 1664214449 1072,821
offline_datapoint_3 1664214449 1,139
offline_datapoint_1 1664214452 20,862
offline_datapoint_0 1664214454 8220033024,000
offline_datapoint_2 1664214452 15,120
offline_datapoint_4 1664214452 839,228
offline_datapoint_3 1664214452 1,530
offline_datapoint_1 1664214455 20,873
offline_datapoint_0 1664214457 8230010880,000
offline_datapoint_2 1664214455 15,881
offline_datapoint_4 1664214455 1066,030
offline_datapoint_3 1664214455 1,018
offline_datapoint_1 1664214458 20,898
offline_datapoint_0 1664214460 8216612864,000
offline_datapoint_2 1664214458 15,772
offline_datapoint_4 1664214458 955,403
offline_datapoint_3 1664214458 1,269
offline_datapoint_1 1664214461 20,864
offline_datapoint_0 1664214463 8228409344,000
offline_datapoint_2 1664214461 18,407
offline_datapoint_4 1664214461 1019,362
offline_datapoint_3 1664214461 1,350
offline_datapoint_1 1664214464 20,894
offline_datapoint_0 1664214466 8243978240,000
offline_datapoint_2 1664214464 20,066
offline_datapoint_4 1664214464 1379,850
offline_datapoint_3 1664214464 0,950
offline_datapoint_1 1664214467 20,934
offline_datapoint_0 1664214469 8246530048,000
offline_datapoint_2 1664214467 14,498
offline_datapoint_4 1664214467 986,735
offline_datapoint_3 1664214467 1,236
offline_datapoint_1 1664214470 20,940
offline_datapoint_0 1664214472 8260026368,000
offline_datapoint_2 1664214470 17,952
offline_datapoint_4 1664214470 1150,407
offline_datapoint_3 1664214470 0,913
offline_datapoint_1 1664214473 20,975
offline_datapoint_0 1664214475 8272027648,000
offline_datapoint_2 1664214473 16,617
offline_datapoint_4 1664214473 929,706
offline_datapoint_3 1664214473 1,208
offline_datapoint_1 1664214476 21,005
offline_datapoint_0 1664214478 8277671936,000
offline_datapoint_2 1664214476 17,586
offline_datapoint_4 1664214476 935,079
offline_datapoint_3 1664214476 0,979
offline_datapoint_1 1664214479 21,019
offline_datapoint_0 1664214481 8294518784,000
offline_datapoint_2 1664214479 18,430
offline_datapoint_4 1664214479 1140,352
offline_datapoint_3 1664214479 0,924
offline_datapoint_1 1664214482 21,062
offline_datapoint_0 1664214484 8304013312,000
offline_datapoint_2 1664214482 15,355
offline_datapoint_4 1664214482 961,847
offline_datapoint_3 1664214482 1,324
offline_datapoint_1 1664214485 21,086
offline_datapoint_0 1664214487 8291598336,000
offline_datapoint_2 1664214485 16,928
offline_datapoint_4 1664214485 960,482
offline_datapoint_3 1664214485 1,104
offline_datapoint_1 1664214488 21,055
offline_datapoint_0 1664214490 8291717120,000
offline_datapoint_2 1664214488 15,464
offline_datapoint_4 1664214488 1031,301
offline_datapoint_3 1664214488 1,214
offline_datapoint_1 1664214491 21,055
offline_datapoint_0 1664214493 8299892736,000
offline_datapoint_2 1664214491 15,772
offline_datapoint_4 1664214491 1000,136
offline_datapoint_3 1664214491 1,265
offline_datapoint_1 1664214494 21,076
offline_datapoint_0 1664214496 8307511296,000
offline_datapoint_2 1664214494 16,749
offline_datapoint_4 1664214494 1058,131
offline_datapoint_3 1664214494 1,109
offline_datapoint_1 1664214497 21,095
offline_datapoint_0 1664214499 8314728448,000
offline_datapoint_2 1664214497 15,599
offline_datapoint_4 1664214497 1057,281
offline_datapoint_3 1664214497 1,813
offline_datapoint_1 1664214500 21,113
offline_datapoint_0 1664214502 8324100096,000
offline_datapoint_2 1664214500 15,734
offline_datapoint_4 1664214500 1033,651
offline_datapoint_3 1664214500 1,276
offline_datapoint_1 1664214503 21,137
offline_datapoint_0 1664214505 8330489856,000
offline_datapoint_2 1664214503 17,202
offline_datapoint_4 1664214503 1162,873
offline_datapoint_3 1664214503 1,332
offline_datapoint_1 1664214506 21,153
offline_datapoint_0 1664214508 8166191104,000
offline_datapoint_2 1664214506 16,631
offline_datapoint_4 1664214506 1251,604
offline_datapoint_3 1664214506 0,708
offline_datapoint_1 1664214509 20,736
offline_datapoint_0 1664214511 8166432768,000
offline_datapoint_2 1664214509 16,710
offline_datapoint_4 1664214509 1110,818
offline_datapoint_3 1664214509 0,813
offline_datapoint_1 1664214512 20,737
offline_datapoint_0 1664214514 8164483072,000
offline_datapoint_2 1664214512 14,977
offline_datapoint_4 1664214512 1171,323
offline_datapoint_3 1664214512 0,829
offline_datapoint_1 1664214515 20,732
offline_datapoint_0 1664214517 8170020864,000
offline_datapoint_2 1664214515 17,107
offline_datapoint_4 1664214515 1214,226
offline_datapoint_3 1664214515 1,141
offline_datapoint_1 1664214518 20,746
offline_datapoint_0 1664214520 8169664512,000
offline_datapoint_2 1664214518 17,729
offline_datapoint_4 1664214518 1286,343
offline_datapoint_3 1664214518 0,486
offline_datapoint_1 1664214521 20,745
offline_datapoint_0 1664214523 8175546368,000
offline_datapoint_2 1664214521 15,194
offline_datapoint_4 1664214521 1079,183
offline_datapoint_3 1664214521 1,329
offline_datapoint_1 1664214524 20,760
offline_datapoint_0 1664214526 8185135104,000
offline_datapoint_2 1664214524 18,058
offline_datapoint_4 1664214524 1243,952
offline_datapoint_3 1664214524 1,699
offline_datapoint_1 1664214527 20,784
offline_datapoint_0 1664214529 8186691584,000
offline_datapoint_2 1664214527 14,788
offline_datapoint_4 1664214527 1108,522
offline_datapoint_3 1664214527 0,984
offline_datapoint_1 1664214530 20,788
offline_datapoint_0 1664214532 8200634368,000
offline_datapoint_2 1664214530 17,445
offline_datapoint_4 1664214530 1201,261
offline_datapoint_3 1664214530 0,769
offline_datapoint_1 1664214533 20,824
offline_datapoint_0 1664214535 8203456512,000
offline_datapoint_2 1664214533 17,185
offline_datapoint_4 1664214533 1217,636
offline_datapoint_3 1664214533 0,940
offline_datapoint_1 1664214536 20,831
offline_datapoint_0 1664214538 8214888448,000
offline_datapoint_2 1664214536 15,630
offline_datapoint_4 1664214536 1031,787
offline_datapoint_3 1664214536 1,146
offline_datapoint_1 1664214539 20,860
offline_datapoint_0 1664214541 8225640448,000
offline_datapoint_2 1664214539 17,448
offline_datapoint_4 1664214539 1019,941
offline_datapoint_3 1664214539 1,104
offline_datapoint_1 1664214542 20,887
offline_datapoint_0 1664214544 8228327424,000
offline_datapoint_2 1664214542 15,028
offline_datapoint_4 1664214542 893,413
offline_datapoint_3 1664214542 1,290
offline_datapoint_1 1664214545 20,894
offline_datapoint_0 1664214547 8239898624,000
offline_datapoint_2 1664214545 16,993
offline_datapoint_4 1664214545 1007,830
offline_datapoint_3 1664214545 1,127
offline_datapoint_1 1664214548 20,923
offline_datapoint_0 1664214550 8247869440,000
offline_datapoint_2 1664214548 17,024
offline_datapoint_4 1664214548 1130,432
offline_datapoint_3 1664214548 1,156
offline_datapoint_1 1664214551 20,944
offline_datapoint_0 1664214553 8255365120,000
offline_datapoint_2 1664214551 15,132
offline_datapoint_4 1664214551 894,108
offline_datapoint_3 1664214551 1,434
offline_datapoint_1 1664214554 20,963
offline_datapoint_0 1664214556 8261300224,000
offline_datapoint_2 1664214554 15,886
offline_datapoint_4 1664214554 1082,995
offline_datapoint_3 1664214554 1,459
offline_datapoint_1 1664214557 20,978
offline_datapoint_0 1664214559 8293523456,000
offline_datapoint_2 1664214557 15,209
offline_datapoint_4 1664214557 1039,252
offline_datapoint_3 1664214557 2,219
offline_datapoint_1 1664214560 21,060
offline_datapoint_0 1664214562 8304832512,000
offline_datapoint_2 1664214560 18,029
offline_datapoint_4 1664214560 1107,492
offline_datapoint_3 1664214560 1,160
offline_datapoint_1 1664214563 21,088
offline_datapoint_0 1664214565 8311001088,000
offline_datapoint_2 1664214563 16,688
offline_datapoint_4 1664214563 1005,946
offline_datapoint_3 1664214563 1,078
offline_datapoint_1 1664214566 21,104
offline_datapoint_0 1664214568 8315002880,000
offline_datapoint_2 1664214566 16,169
offline_datapoint_4 1664214566 1176,514
offline_datapoint_3 1664214566 1,545
offline_datapoint_1 1664214569 21,114
offline_datapoint_0 1664214571 8325234688,000
offline_datapoint_2 1664214569 18,117
offline_datapoint_4 1664214569 1074,062
offline_datapoint_3 1664214569 1,339
offline_datapoint_1 1664214572 21,140
offline_datapoint_0 1664214574 8328511488,000
offline_datapoint_2 1664214572 15,860
offline_datapoint_4 1664214572 1216,595
offline_datapoint_3 1664214572 1,518
offline_datapoint_1 1664214575 21,148
offline_datapoint_0 1664214577 8350146560,000
offline_datapoint_2 1664214575 18,297
offline_datapoint_4 1664214575 1484,265
offline_datapoint_3 1664214575 0,872
offline_datapoint_1 1664214578 21,203
offline_datapoint_0 1664214580 8157212672,000
offline_datapoint_2 1664214578 16,498
offline_datapoint_4 1664214578 1502,514
offline_datapoint_3 1664214578 1,194
offline_datapoint_1 1664214581 20,713
offline_datapoint_0 1664214583 8165400576,000
offline_datapoint_2 1664214581 16,973
offline_datapoint_4 1664214581 1432,916
offline_datapoint_3 1664214581 1,551
offline_datapoint_1 1664214584 20,734
offline_datapoint_0 1664214586 8171196416,000
offline_datapoint_2 1664214584 15,141
offline_datapoint_4 1664214584 1584,760
offline_datapoint_3 1664214584 0,781
offline_datapoint_1 1664214587 20,749
offline_datapoint_0 1664214589 8179191808,000
offline_datapoint_2 1664214587 15,909
offline_datapoint_4 1664214587 1301,591
offline_datapoint_3 1664214587 1,358
offline_datapoint_1 1664214590 20,769
offline_datapoint_0 1664214592 8186933248,000
offline_datapoint_2 1664214590 16,949
offline_datapoint_4 1664214590 1582,885
offline_datapoint_3 1664214590 1,635
offline_datapoint_1 1664214593 20,789
offline_datapoint_0 1664214595 8190627840,000
offline_datapoint_2 1664214593 15,292
offline_datapoint_4 1664214593 1326,489
offline_datapoint_3 1664214593 1,003
offline_datapoint_1 1664214596 20,798
offline_datapoint_0 1664214598 8206548992,000
offline_datapoint_2 1664214596 17,293
offline_datapoint_4 1664214596 1364,296
offline_datapoint_3 1664214596 0,625
offline_datapoint_1 1664214599 20,839
offline_datapoint_0 1664214601 8206491648,000
offline_datapoint_2 1664214599 16,229
offline_datapoint_4 1664214599 1489,973
offline_datapoint_3 1664214599 1,682
offline_datapoint_1 1664214602 20,839
offline_datapoint_0 1664214604 8218849280,000
offline_datapoint_2 1664214602 16,391
offline_datapoint_4 1664214602 1335,323
offline_datapoint_3 1664214602 1,171
offline_datapoint_1 1664214605 20,870
offline_datapoint_0 1664214607 8224100352,000
offline_datapoint_2 1664214605 16,498
offline_datapoint_4 1664214605 1494,351
offline_datapoint_3 1664214605 1,035
offline_datapoint_1 1664214608 20,883
offline_datapoint_0 1664214610 8236191744,000
offline_datapoint_2 1664214608 16,694
offline_datapoint_4 1664214608 1381,693
offline_datapoint_3 1664214608 1,226
offline_datapoint_1 1664214611 20,914
offline_datapoint_0 1664214613 8247902208,000
offline_datapoint_2 1664214611 15,717
offline_datapoint_4 1664214611 1245,311
offline_datapoint_3 1664214611 1,012
offline_datapoint_1 1664214614 20,944
offline_datapoint_0 1664214616 8254365696,000
offline_datapoint_2 1664214614 17,322
offline_datapoint_4 1664214614 1452,612
offline_datapoint_3 1664214614 1,313
offline_datapoint_1 1664214617 20,960
offline_datapoint_0 1664214619 8269750272,000
offline_datapoint_2 1664214617 15,892
offline_datapoint_4 1664214617 1381,895
offline_datapoint_3 1664214617 1,573
offline_datapoint_1 1664214620 20,999
offline_datapoint_0 1664214622 8266928128,000
offline_datapoint_2 1664214620 17,110
offline_datapoint_4 1664214620 1676,937
offline_datapoint_3 1664214620 0,704
offline_datapoint_1 1664214623 20,992
offline_datapoint_0 1664214625 8272838656,000
offline_datapoint_2 1664214623 16,534
offline_datapoint_4 1664214623 1371,165
offline_datapoint_3 1664214623 1,803
offline_datapoint_1 1664214626 21,007
offline_datapoint_0 1664214628 8284315648,000
offline_datapoint_2 1664214626 16,629
offline_datapoint_4 1664214626 1329,181
offline_datapoint_3 1664214626 1,500
offline_datapoint_1 1664214629 21,036
offline_datapoint_0 1664214631 8292597760,000
offline_datapoint_2 1664214629 16,712
offline_datapoint_4 1664214629 1463,146
offline_datapoint_3 1664214629 0,968
offline_datapoint_1 1664214632 21,057
offline_datapoint_0 1664214634 8300441600,000
offline_datapoint_2 1664214632 15,293
offline_datapoint_4 1664214632 1412,602
offline_datapoint_3 1664214632 1,364
offline_datapoint_1 1664214635 21,077
offline_datapoint_0 1664214637 8307806208,000
offline_datapoint_2 1664214635 18,030
offline_datapoint_4 1664214635 1577,594
offline_datapoint_3 1664214635 1,297
offline_datapoint_1 1664214638 21,096
offline_datapoint_0 1664214640 8319033344,000
offline_datapoint_2 1664214638 17,310
offline_datapoint_4 1664214638 1540,816
offline_datapoint_3 1664214638 0,693
offline_datapoint_1 1664214641 21,124
offline_datapoint_0 1664214643 8319082496,000
offline_datapoint_2 1664214641 15,529
offline_datapoint_4 1664214641 1340,719
offline_datapoint_3 1664214641 1,459
offline_datapoint_1 1664214644 21,124
offline_datapoint_0 1664214646 8324263936,000
offline_datapoint_2 1664214644 17,233
offline_datapoint_4 1664214644 1445,615
offline_datapoint_3 1664214644 0,955
offline_datapoint_1 1664214647 21,138
offline_datapoint_0 1664214649 8158277632,000
offline_datapoint_2 1664214647 15,578
offline_datapoint_4 1664214647 1419,602
offline_datapoint_3 1664214647 0,858
offline_datapoint_1 1664214650 20,716
offline_datapoint_0 1664214652 8176132096,000
offline_datapoint_2 1664214650 15,460
offline_datapoint_4 1664214650 1799,106
offline_datapoint_3 1664214650 1,441
offline_datapoint_1 1664214653 20,761
offline_datapoint_0 1664214655 8177635328,000
offline_datapoint_2 1664214653 3,951
offline_datapoint_4 1664214653 1364,780
offline_datapoint_3 1664214653 1,011
offline_datapoint_1 1664214656 20,765
offline_datapoint_0 1664214658 8175280128,000
offline_datapoint_2 1664214656 4,333
offline_datapoint_4 1664214656 1449,466
offline_datapoint_3 1664214656 1,412
offline_datapoint_1 1664214659 20,759
offline_datapoint_0 1664214661 8180060160,000
offline_datapoint_2 1664214659 4,781
offline_datapoint_4 1664214659 1231,303
offline_datapoint_3 1664214659 0,926
offline_datapoint_1 1664214662 20,771
offline_datapoint_0 1664214664 8187019264,000
offline_datapoint_2 1664214662 2,593
offline_datapoint_4 1664214662 1209,424
offline_datapoint_3 1664214662 0,651
offline_datapoint_1 1664214665 20,789
offline_datapoint_0 1664214667 8195719168,000
offline_datapoint_2 1664214665 6,725
offline_datapoint_4 1664214665 1450,313
offline_datapoint_3 1664214665 1,122
offline_datapoint_1 1664214668 20,811
offline_datapoint_0 1664214670 8208326656,000
offline_datapoint_2 1664214668 6,593
offline_datapoint_4 1664214668 1536,011
offline_datapoint_3 1664214668 1,041
offline_datapoint_1 1664214671 20,843
offline_datapoint_0 1664214673 8208379904,000
offline_datapoint_2 1664214671 3,850
offline_datapoint_4 1664214671 1247,774
offline_datapoint_3 1664214671 1,208
offline_datapoint_1 1664214674 20,843
offline_datapoint_0 1664214676 8220344320,000
offline_datapoint_2 1664214674 5,382
offline_datapoint_4 1664214674 1467,837
offline_datapoint_3 1664214674 1,186
offline_datapoint_1 1664214677 20,874
offline_datapoint_0 1664214679 8224305152,000
offline_datapoint_2 1664214677 5,103
offline_datapoint_4 1664214677 1287,524
offline_datapoint_3 1664214677 1,596
offline_datapoint_1 1664214680 20,884
offline_datapoint_0 1664214682 8232472576,000
offline_datapoint_2 1664214680 7,786
offline_datapoint_4 1664214680 1415,786
offline_datapoint_3 1664214680 1,110
offline_datapoint_1 1664214683 20,905
offline_datapoint_0 1664214685 8237637632,000
offline_datapoint_2 1664214683 5,987
offline_datapoint_4 1664214683 1315,366
offline_datapoint_3 1664214683 1,037
offline_datapoint_1 1664214686 20,918
offline_datapoint_0 1664214688 8249585664,000
offline_datapoint_2 1664214686 4,563
offline_datapoint_4 1664214686 1564,485
offline_datapoint_3 1664214686 1,098
offline_datapoint_1 1664214689 20,948
offline_datapoint_0 1664214691 8254722048,000
offline_datapoint_2 1664214689 4,944
offline_datapoint_4 1664214689 1468,223
offline_datapoint_3 1664214689 1,049
offline_datapoint_1 1664214692 20,961
offline_datapoint_0 1664214694 8263266304,000
offline_datapoint_2 1664214692 3,524
offline_datapoint_4 1664214692 1378,152
offline_datapoint_3 1664214692 0,980
offline_datapoint_1 1664214695 20,983
offline_datapoint_0 1664214697 8272531456,000
offline_datapoint_2 1664214695 4,462
offline_datapoint_4 1664214695 1489,369
offline_datapoint_3 1664214695 1,105
offline_datapoint_1 1664214698 21,006
offline_datapoint_0 1664214700 8277876736,000
offline_datapoint_2 1664214698 6,018
offline_datapoint_4 1664214698 1494,751
offline_datapoint_3 1664214698 1,564
offline_datapoint_1 1664214701 21,020
offline_datapoint_0 1664214703 8287125504,000
offline_datapoint_2 1664214701 4,966
offline_datapoint_4 1664214701 1525,075
offline_datapoint_3 1664214701 1,284
offline_datapoint_1 1664214704 21,043
offline_datapoint_0 1664214706 8292122624,000
offline_datapoint_2 1664214704 4,401
offline_datapoint_4 1664214704 1597,409
offline_datapoint_3 1664214704 1,583
offline_datapoint_1 1664214707 21,056
offline_datapoint_0 1664214709 8321327104,000
offline_datapoint_2 1664214707 6,122
offline_datapoint_4 1664214707 1480,166
offline_datapoint_3 1664214707 0,945
offline_datapoint_1 1664214710 21,130
offline_datapoint_0 1664214712 8325222400,000
offline_datapoint_2 1664214710 5,076
offline_datapoint_4 1664214710 1440,191
offline_datapoint_3 1664214710 1,213
offline_datapoint_1 1664214713 21,140
offline_datapoint_0 1664214715 8338567168,000
offline_datapoint_2 1664214713 7,549
offline_datapoint_4 1664214713 1416,855
offline_datapoint_3 1664214713 0,785
offline_datapoint_1 1664214716 21,174
offline_datapoint_0 1664214718 8343629824,000
offline_datapoint_2 1664214716 4,747
offline_datapoint_4 1664214716 1622,882
offline_datapoint_3 1664214716 0,575
offline_datapoint_1 1664214719 21,187
offline_datapoint_0 1664214721 8158117888,000
offline_datapoint_2 1664214719 7,047
offline_datapoint_4 1664214719 1604,359
offline_datapoint_3 1664214719 0,676
offline_datapoint_1 1664214722 20,716
offline_datapoint_0 1664214724 8166871040,000
offline_datapoint_2 1664214722 3,896
offline_datapoint_4 1664214722 1084,440
offline_datapoint_3 1664214722 0,782
offline_datapoint_1 1664214725 20,738
offline_datapoint_0 1664214727 8176193536,000
offline_datapoint_2 1664214725 5,852
offline_datapoint_4 1664214725 1466,454
offline_datapoint_3 1664214725 1,341
offline_datapoint_1 1664214728 20,762
offline_datapoint_0 1664214730 8178810880,000
