offline_datapoint_6 1663841501 509,104
offline_datapoint_7 1663841501 0,341
offline_datapoint_2 1663841501 0,000
offline_datapoint_4 1663841501 0,247
offline_datapoint_5 1663841501 0,533
offline_datapoint_1 1663841504 18,095
offline_datapoint_0 1663841506 7125975040,000
offline_datapoint_3 1663841504 3,420
offline_datapoint_6 1663841504 619,732
offline_datapoint_7 1663841504 0,247
offline_datapoint_2 1663841504 0,000
offline_datapoint_4 1663841504 0,323
offline_datapoint_5 1663841504 0,646
offline_datapoint_1 1663841507 18,103
offline_datapoint_0 1663841509 7129088000,000
offline_datapoint_3 1663841507 1,964
offline_datapoint_6 1663841507 685,581
offline_datapoint_7 1663841507 0,323
offline_datapoint_2 1663841507 0,000
offline_datapoint_4 1663841507 0,371
offline_datapoint_5 1663841507 0,765
offline_datapoint_1 1663841510 18,144
offline_datapoint_0 1663841512 7145205760,000
offline_datapoint_3 1663841510 4,128
offline_datapoint_6 1663841510 672,671
offline_datapoint_7 1663841510 0,371
offline_datapoint_2 1663841510 0,000
offline_datapoint_4 1663841510 0,253
offline_datapoint_5 1663841510 0,691
offline_datapoint_1 1663841513 18,093
offline_datapoint_0 1663841515 7125393408,000
offline_datapoint_3 1663841513 2,148
offline_datapoint_6 1663841513 560,147
offline_datapoint_7 1663841513 0,253
offline_datapoint_2 1663841513 0,000
offline_datapoint_4 1663841513 0,526
offline_datapoint_5 1663841513 0,922
offline_datapoint_1 1663841516 18,091
offline_datapoint_0 1663841518 7124615168,000
offline_datapoint_3 1663841516 2,825
offline_datapoint_6 1663841516 635,172
offline_datapoint_7 1663841516 0,526
offline_datapoint_2 1663841516 0,000
offline_datapoint_4 1663841516 0,195
offline_datapoint_5 1663841516 0,300
offline_datapoint_1 1663841519 18,090
offline_datapoint_0 1663841521 7124180992,000
offline_datapoint_3 1663841519 2,427
offline_datapoint_6 1663841519 561,896
offline_datapoint_7 1663841519 0,195
offline_datapoint_2 1663841519 0,000
offline_datapoint_4 1663841519 0,191
offline_datapoint_5 1663841519 0,915
offline_datapoint_1 1663841522 18,090
offline_datapoint_0 1663841524 7123886080,000
offline_datapoint_3 1663841522 2,595
offline_datapoint_6 1663841522 600,484
offline_datapoint_7 1663841522 0,191
offline_datapoint_2 1663841522 0,000
offline_datapoint_4 1663841522 0,189
offline_datapoint_5 1663841522 0,470
offline_datapoint_1 1663841525 18,100
offline_datapoint_0 1663841527 7127965696,000
offline_datapoint_3 1663841525 2,260
offline_datapoint_6 1663841525 512,062
offline_datapoint_7 1663841525 0,189
offline_datapoint_2 1663841525 0,000
offline_datapoint_4 1663841525 0,196
offline_datapoint_5 1663841525 0,661
offline_datapoint_1 1663841528 18,100
offline_datapoint_0 1663841530 7128100864,000
offline_datapoint_3 1663841528 2,162
offline_datapoint_6 1663841528 539,264
offline_datapoint_7 1663841528 0,196
offline_datapoint_2 1663841528 0,000
offline_datapoint_4 1663841528 0,224
offline_datapoint_5 1663841528 0,881
offline_datapoint_1 1663841531 18,098
offline_datapoint_0 1663841533 7127236608,000
offline_datapoint_3 1663841531 2,952
offline_datapoint_6 1663841531 549,750
offline_datapoint_7 1663841531 0,224
offline_datapoint_2 1663841531 0,000
offline_datapoint_4 1663841531 0,184
offline_datapoint_5 1663841531 0,466
offline_datapoint_1 1663841534 18,096
offline_datapoint_0 1663841536 7126261760,000
offline_datapoint_3 1663841534 1,247
offline_datapoint_6 1663841534 521,674
offline_datapoint_7 1663841534 0,184
offline_datapoint_2 1663841534 0,000
offline_datapoint_4 1663841534 0,190
offline_datapoint_5 1663841534 0,659
offline_datapoint_1 1663841537 18,101
offline_datapoint_0 1663841539 7128387584,000
offline_datapoint_3 1663841537 2,273
offline_datapoint_6 1663841537 580,172
offline_datapoint_7 1663841537 0,190
offline_datapoint_2 1663841537 0,000
offline_datapoint_4 1663841537 0,189
offline_datapoint_5 1663841537 0,478
offline_datapoint_1 1663841540 18,101
offline_datapoint_0 1663841542 7128219648,000
offline_datapoint_3 1663841540 1,490
offline_datapoint_6 1663841540 482,445
offline_datapoint_7 1663841540 0,189
offline_datapoint_2 1663841540 0,000
offline_datapoint_4 1663841540 0,196
offline_datapoint_5 1663841540 0,677
offline_datapoint_1 1663841543 18,096
offline_datapoint_0 1663841545 7126327296,000
offline_datapoint_3 1663841543 1,527
offline_datapoint_6 1663841543 549,073
